cpu_thermal,sbs-1-000b,sbs-1-000b/current_now,CROS_USB_PD_CHARGER0/voltage_now,sbs-1-000b/voltage_now,sbs-1-000b/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,cpu2/scaling_cur_freq,cpu3/scaling_cur_freq,
45074,27200,-566000,0,11619000,58,1703000,1703000,2106000,2106000,
46012,27200,-555000,0,11613000,57,1703000,1703000,2106000,2106000,
45895,27200,-572000,0,11621000,57,1703000,1703000,2106000,2106000,
42729,27100,-457000,0,11632000,57,1703000,1703000,1001000,1001000,
42260,27100,-457000,0,11634000,57,702000,702000,702000,702000,
42260,27100,-422000,0,11648000,57,1703000,1703000,2106000,2106000,
44723,27100,-549000,0,11622000,57,1703000,1703000,2106000,2106000,
44488,27200,-527000,0,11630000,57,1703000,1703000,2106000,2106000,
42495,27200,-443000,0,11649000,57,1105000,1105000,507000,507000,
42260,27200,-434000,0,11649000,57,1209000,1209000,507000,507000,
41909,27200,-432000,0,11650000,57,1209000,1209000,507000,507000,
41909,27200,-439000,0,11649000,57,1001000,1001000,507000,507000,
41322,27100,-440000,0,11644000,57,702000,702000,702000,702000,
41322,27100,-434000,0,11636000,57,1001000,1001000,507000,507000,
41088,27100,-420000,0,11640000,57,702000,702000,702000,702000,
40971,27100,-407000,0,11654000,57,702000,702000,507000,507000,
40971,27100,-426000,0,11644000,57,1209000,1209000,702000,702000,
41322,27100,-439000,0,11644000,57,1105000,1105000,507000,507000,
41557,27100,-437000,0,11642000,57,1105000,1105000,507000,507000,
44957,27100,-434000,0,11624000,57,1703000,1703000,2106000,2106000,
45426,27100,-490000,0,11602000,57,1703000,1703000,2106000,2106000,
44136,27100,-538000,0,11635000,57,1703000,1703000,702000,702000,
42495,27100,-515000,0,11627000,57,507000,507000,2106000,2106000,
41909,27100,-451000,0,11641000,57,702000,702000,507000,507000,
41909,27100,-468000,0,11632000,57,1105000,1105000,507000,507000,
41791,27100,-470000,0,11629000,57,1001000,1001000,507000,507000,
41674,27100,-475000,0,11630000,57,1105000,1105000,507000,507000,
41674,27100,-476000,0,11628000,57,1105000,1105000,2106000,2106000,
41557,27100,-419000,0,11631000,57,702000,702000,507000,507000,
41557,27100,-446000,0,11633000,57,1209000,1209000,1001000,1001000,
41791,27100,-444000,0,11638000,57,1300000,1300000,507000,507000,
41440,27100,-435000,0,11639000,57,1105000,1105000,702000,702000,
41322,27100,-426000,0,11637000,57,507000,507000,2106000,2106000,
42378,27100,-441000,0,11630000,57,1703000,1703000,2106000,2106000,
43667,27100,-530000,0,11628000,57,1703000,1703000,2106000,2106000,
44957,27100,-542000,0,11618000,57,1703000,1703000,2106000,2106000,
45309,27100,-535000,0,11623000,57,1703000,1703000,2106000,2106000,
47185,27100,-556000,0,11599000,57,1703000,1703000,2106000,2106000,
45661,27100,-535000,0,11609000,57,1703000,1703000,2106000,2106000,
45661,27100,-541000,0,11610000,57,1703000,1703000,2106000,2106000,
43198,27100,-429000,0,11639000,57,1001000,1001000,507000,507000,
42847,27100,-432000,0,11640000,57,1001000,1001000,507000,507000,
42143,27100,-437000,0,11638000,57,1105000,1105000,507000,507000,
42143,27100,-453000,0,11635000,57,1105000,1105000,507000,507000,
41674,27100,-447000,0,11639000,57,1001000,1001000,507000,507000,
42026,27100,-439000,0,11644000,57,1001000,1001000,1001000,1001000,
41909,27100,-445000,0,11637000,56,507000,507000,702000,702000,
41791,27100,-439000,0,11633000,57,507000,507000,2106000,2106000,
41791,27100,-437000,0,11639000,57,1001000,1001000,507000,507000,
41557,27100,-431000,0,11638000,57,1105000,1105000,507000,507000,
41674,27100,-438000,0,11639000,57,1001000,1001000,507000,507000,
41791,27100,-433000,0,11641000,57,1105000,1105000,507000,507000,
41205,27100,-437000,0,11641000,57,1001000,1001000,507000,507000,
41322,27100,-434000,0,11635000,57,1209000,1209000,507000,507000,
44136,27100,-558000,0,11605000,57,1703000,1703000,2106000,2106000,
42143,27100,-477000,0,11636000,57,1105000,1105000,507000,507000,
42143,27100,-444000,0,11637000,57,1105000,1105000,507000,507000,
41791,27100,-445000,0,11637000,57,1209000,1209000,507000,507000,
41909,27100,-453000,0,11638000,57,1105000,1105000,507000,507000,
41674,27100,-431000,0,11631000,57,1001000,1001000,507000,507000,
41205,27100,-433000,0,11649000,57,1001000,1001000,2106000,2106000,
41557,27100,-425000,0,11635000,57,1001000,1001000,507000,507000,
41440,27100,-438000,0,11637000,57,1001000,1001000,702000,702000,
41557,27100,-438000,0,11633000,57,1209000,1209000,507000,507000,
41557,27100,-439000,0,11626000,57,1105000,1105000,507000,507000,
41205,27100,-431000,0,11631000,57,1001000,1001000,507000,507000,
41322,27100,-429000,0,11636000,57,1001000,1001000,507000,507000,
41440,27100,-432000,0,11633000,57,1001000,1001000,507000,507000,
41440,27100,-435000,0,11635000,57,1703000,1703000,507000,507000,
41440,27100,-427000,0,11631000,57,1001000,1001000,507000,507000,
41674,27100,-433000,0,11631000,57,1001000,1001000,507000,507000,
41322,27100,-434000,0,11641000,57,1001000,1001000,1001000,1001000,
41205,27100,-427000,0,11638000,57,1105000,1105000,702000,702000,
41322,27100,-439000,0,11635000,57,1001000,1001000,702000,702000,
41557,27100,-440000,0,11635000,57,507000,507000,702000,702000,
41205,27100,-437000,0,11638000,57,1001000,1001000,507000,507000,
41440,27100,-453000,0,11637000,57,1001000,1001000,507000,507000,
41205,27100,-439000,0,11633000,57,1001000,1001000,507000,507000,
41322,27100,-439000,0,11644000,57,1001000,1001000,702000,702000,
41205,27100,-431000,0,11627000,57,507000,507000,1001000,1001000,
41557,27100,-433000,0,11641000,57,1001000,1001000,507000,507000,
41205,27100,-431000,0,11643000,57,1001000,1001000,1001000,1001000,
41322,27100,-439000,0,11642000,57,1105000,1105000,507000,507000,
41205,27100,-432000,0,11645000,57,1001000,1001000,507000,507000,
41322,27100,-437000,0,11639000,57,1001000,1001000,507000,507000,
43316,27100,-513000,0,11615000,57,1703000,1703000,2106000,2106000,
43902,27100,-549000,0,11632000,57,1703000,1703000,2106000,2106000,
44840,27100,-552000,0,11613000,57,1703000,1703000,2106000,2106000,
44957,27100,-521000,0,11616000,57,1703000,1703000,2106000,2106000,
41440,27100,-347000,0,11638000,57,507000,507000,507000,507000,
39329,27100,-322000,0,11657000,57,507000,507000,507000,507000,
39095,27100,-306000,0,11660000,57,507000,507000,507000,507000,
38039,27100,-305000,0,11665000,57,507000,507000,507000,507000,
37688,27100,-311000,0,11663000,57,507000,507000,507000,507000,
38391,27100,-336000,0,11648000,57,1703000,1703000,2106000,2106000,
40150,27100,-346000,0,11631000,57,1703000,1703000,2106000,2106000,
41440,27100,-437000,0,11636000,57,1703000,1703000,2106000,2106000,
46364,27100,-520000,0,11592000,57,1703000,1703000,2106000,2106000,
44840,27100,-517000,0,11609000,57,1703000,1703000,2106000,2106000,
45074,27100,-541000,0,11607000,57,1703000,1703000,2106000,2106000,
44957,27100,-551000,0,11618000,57,1703000,1703000,2106000,2106000,
45426,27100,-561000,0,11616000,57,1703000,1703000,2106000,2106000,
45778,27100,-529000,0,11613000,57,1703000,1703000,2106000,2106000,
46012,27100,-529000,0,11607000,57,1703000,1703000,2106000,2106000,
46012,27100,-539000,0,11624000,57,1703000,1703000,2106000,2106000,
47068,27100,-552000,0,11610000,57,1703000,1703000,2106000,2106000,
45778,27100,-563000,0,11624000,57,1703000,1703000,2106000,2106000,
45192,27100,-513000,0,11624000,57,1001000,1001000,2106000,2106000,
44371,27100,-493000,0,11624000,57,1209000,1209000,507000,507000,
43198,27100,-437000,0,11630000,57,1001000,1001000,507000,507000,
42378,27100,-440000,0,11626000,57,1001000,1001000,507000,507000,
42378,27100,-435000,0,11629000,57,1001000,1001000,507000,507000,
42260,27100,-439000,0,11636000,57,1703000,1703000,2106000,2106000,
43316,27100,-555000,0,11628000,57,507000,507000,702000,702000,
42612,27100,-429000,0,11631000,57,1209000,1209000,507000,507000,
42260,27100,-433000,0,11628000,57,1001000,1001000,507000,507000,
41909,27100,-432000,0,11629000,57,1001000,1001000,507000,507000,
42026,27100,-432000,0,11627000,57,1001000,1001000,507000,507000,
42026,27100,-438000,0,11631000,57,507000,507000,702000,702000,
41909,27100,-433000,0,11630000,57,1105000,1105000,507000,507000,
41791,27100,-433000,0,11630000,57,1001000,1001000,507000,507000,
43667,27100,-549000,0,11610000,57,1703000,1703000,2106000,2106000,
44957,27100,-543000,0,11606000,57,1703000,1703000,2106000,2106000,
44957,27100,-535000,0,11607000,57,1703000,1703000,2106000,2106000,
42729,27100,-434000,0,11633000,57,1001000,1001000,507000,507000,
42260,27100,-437000,0,11637000,57,1001000,1001000,507000,507000,
42143,27000,-431000,0,11632000,57,1105000,1105000,507000,507000,
42026,27100,-434000,0,11637000,57,1001000,1001000,507000,507000,
42026,27000,-434000,0,11637000,57,1001000,1001000,702000,702000,
41909,27000,-438000,0,11625000,57,507000,507000,702000,702000,
41557,27000,-415000,0,11630000,57,1001000,1001000,507000,507000,
41557,27000,-440000,0,11635000,57,1105000,1105000,507000,507000,
41674,27000,-450000,0,11637000,57,1105000,1105000,507000,507000,
41557,27000,-440000,0,11629000,57,507000,507000,1001000,1001000,
41674,27000,-429000,0,11638000,57,1001000,1001000,507000,507000,
41557,27000,-432000,0,11637000,57,1001000,1001000,507000,507000,
41791,27000,-433000,0,11634000,57,1105000,1105000,507000,507000,
42143,27000,-496000,0,11604000,57,1105000,1105000,702000,702000,
41557,27000,-465000,0,11623000,57,1001000,1001000,702000,702000,
41674,27000,-474000,0,11627000,57,1209000,1209000,507000,507000,
41557,27000,-471000,0,11626000,57,1001000,1001000,507000,507000,
41557,27000,-471000,0,11619000,57,1001000,1001000,507000,507000,
41322,27000,-452000,0,11624000,57,1001000,1001000,507000,507000,
41791,27000,-444000,0,11630000,57,1001000,1001000,507000,507000,
41322,27000,-422000,0,11632000,57,507000,507000,2106000,2106000,
41440,27000,-433000,0,11622000,57,1001000,1001000,507000,507000,
41440,27000,-434000,0,11627000,57,1001000,1001000,507000,507000,
41674,27000,-434000,0,11624000,57,1105000,1105000,507000,507000,
41557,27000,-432000,0,11631000,57,507000,507000,507000,507000,
41322,27000,-437000,0,11616000,57,1001000,1001000,507000,507000,
41557,27000,-432000,0,11625000,57,1001000,1001000,507000,507000,
41440,27000,-453000,0,11634000,57,1209000,1209000,1001000,1001000,
41322,27000,-432000,0,11627000,57,1001000,1001000,507000,507000,
41322,27000,-431000,0,11626000,57,1105000,1105000,507000,507000,
41557,27000,-432000,0,11625000,57,1001000,1001000,702000,702000,
41322,27000,-429000,0,11628000,57,1105000,1105000,507000,507000,
41322,27000,-464000,0,11621000,57,1105000,1105000,507000,507000,
41205,27000,-431000,0,11629000,57,1105000,1105000,507000,507000,
41088,27000,-427000,0,11629000,57,1001000,1001000,507000,507000,
41322,27000,-437000,0,11627000,57,1001000,1001000,702000,702000,
40971,27000,-439000,0,11624000,57,702000,702000,702000,702000,
41440,27000,-440000,0,11628000,57,1105000,1105000,507000,507000,
41088,27000,-426000,0,11629000,57,702000,702000,702000,702000,
41205,27000,-435000,0,11626000,57,507000,507000,2106000,2106000,
41557,27000,-432000,0,11635000,57,1001000,1001000,507000,507000,
41322,27000,-433000,0,11635000,57,1105000,1105000,507000,507000,
41205,27000,-433000,0,11622000,57,507000,507000,702000,702000,
41440,27000,-434000,0,11623000,57,507000,507000,2106000,2106000,
41322,27000,-434000,0,11617000,57,507000,507000,1001000,1001000,
41557,27000,-433000,0,11638000,57,1001000,1001000,507000,507000,
41205,27000,-432000,0,11636000,57,1105000,1105000,507000,507000,
41440,27000,-428000,0,11641000,57,1001000,1001000,702000,702000,
41440,27000,-431000,0,11638000,57,1001000,1001000,507000,507000,
41440,27000,-434000,0,11623000,57,507000,507000,2106000,2106000,
41322,27000,-434000,0,11621000,57,507000,507000,1001000,1001000,
41205,27000,-429000,0,11636000,57,1105000,1105000,507000,507000,
41440,27000,-429000,0,11639000,57,1001000,1001000,507000,507000,
41440,27000,-438000,0,11638000,57,1001000,1001000,507000,507000,
41322,27000,-429000,0,11639000,57,1001000,1001000,507000,507000,
44019,27000,-554000,0,11593000,57,1703000,1703000,2106000,2106000,
44605,27000,-552000,0,11609000,57,1703000,1703000,2106000,2106000,
42964,27000,-506000,0,11624000,57,702000,702000,1001000,1001000,
42026,27000,-433000,0,11638000,57,1001000,1001000,2106000,2106000,
44957,27000,-561000,0,11607000,57,1703000,1703000,2106000,2106000,
44488,27000,-542000,0,11614000,57,1703000,1703000,2106000,2106000,
45309,27000,-523000,0,11611000,57,1703000,1703000,2106000,2106000,
45192,27000,-539000,0,11613000,57,1703000,1703000,2106000,2106000,
45661,27000,-513000,0,11615000,57,1703000,1703000,2106000,2106000,
43198,27000,-420000,0,11627000,57,1105000,1105000,507000,507000,
42612,27000,-440000,0,11630000,57,1105000,1105000,507000,507000,
42378,27000,-443000,0,11625000,57,1001000,1001000,2106000,2106000,
42260,27000,-441000,0,11627000,57,1001000,1001000,702000,702000,
42026,27000,-441000,0,11624000,57,1001000,1001000,507000,507000,
41440,27000,-435000,0,11631000,57,1001000,1001000,507000,507000,
41791,27000,-437000,0,11624000,57,1001000,1001000,507000,507000,
41791,27000,-435000,0,11623000,57,1001000,1001000,507000,507000,
41674,27000,-443000,0,11616000,57,1001000,1001000,702000,702000,
41674,27000,-432000,0,11617000,57,1001000,1001000,2106000,2106000,
41674,27000,-443000,0,11623000,57,1001000,1001000,507000,507000,
41440,27000,-437000,0,11622000,57,1105000,1105000,507000,507000,
41440,27000,-428000,0,11627000,57,1001000,1001000,507000,507000,
41674,27000,-440000,0,11629000,57,1300000,1300000,702000,702000,
41674,27000,-443000,0,11621000,57,507000,507000,2106000,2106000,
41557,27000,-433000,0,11621000,57,1001000,1001000,507000,507000,
41557,27000,-451000,0,11623000,57,1105000,1105000,507000,507000,
41674,27000,-435000,0,11622000,57,1001000,1001000,507000,507000,
41791,27000,-438000,0,11623000,57,1001000,1001000,507000,507000,
41557,27000,-432000,0,11621000,57,1001000,1001000,507000,507000,
41322,27000,-433000,0,11620000,57,1001000,1001000,702000,702000,
42729,27000,-445000,0,11605000,57,1703000,1703000,2106000,2106000,
44254,27000,-543000,0,11606000,57,1703000,1703000,2106000,2106000,
43902,27000,-542000,0,11613000,57,1703000,1703000,2106000,2106000,
44840,27000,-529000,0,11613000,57,1703000,1703000,2106000,2106000,
44840,27000,-492000,0,11611000,57,1703000,1703000,2106000,2106000,
46481,27000,-558000,0,11574000,57,1703000,1703000,2106000,2106000,
46247,27000,-627000,0,11574000,57,1703000,1703000,2106000,2106000,
46833,27000,-557000,0,11594000,57,1703000,1703000,2106000,2106000,
45895,27000,-538000,0,11607000,57,1703000,1703000,2106000,2106000,
45661,27000,-529000,0,11604000,57,1703000,1703000,2106000,2106000,
45661,27000,-525000,0,11605000,57,1703000,1703000,2106000,2106000,
45661,27000,-496000,0,11612000,57,1703000,1703000,2106000,2106000,
45543,27000,-524000,0,11592000,57,1703000,1703000,2106000,2106000,
45661,27000,-548000,0,11599000,57,702000,702000,1807000,1807000,
43316,27000,-446000,0,11629000,57,1105000,1105000,507000,507000,
42964,27000,-451000,0,11620000,57,1209000,1209000,507000,507000,
42729,27000,-443000,0,11628000,57,1001000,1001000,507000,507000,
42964,27000,-478000,0,11626000,57,1001000,1001000,702000,702000,
42729,27000,-440000,0,11627000,57,1001000,1001000,507000,507000,
48709,27000,-720000,0,11564000,57,1703000,1703000,2106000,2106000,
48240,27000,-683000,0,11565000,57,1703000,1703000,2106000,2106000,
47302,27000,-556000,0,11595000,57,1703000,1703000,2106000,2106000,
46716,27000,-555000,0,11586000,57,1703000,1703000,2106000,2106000,
46364,27000,-513000,0,11591000,57,1703000,1703000,2106000,2106000,
46012,27000,-530000,0,11603000,57,1703000,1703000,2106000,2106000,
44136,27000,-492000,0,11628000,57,1001000,1001000,702000,702000,
43316,27000,-441000,0,11615000,57,1001000,1001000,507000,507000,
43433,27000,-444000,0,11612000,57,1001000,1001000,702000,702000,
43081,27000,-438000,0,11616000,57,1703000,1703000,2106000,2106000,
44488,27000,-520000,0,11608000,57,1703000,1703000,2106000,2106000,
44957,27000,-542000,0,11611000,57,1703000,1703000,2106000,2106000,
43433,27000,-443000,0,11629000,57,1703000,1703000,2106000,2106000,
45543,27000,-549000,0,11598000,57,1703000,1703000,2106000,2106000,
45309,27000,-501000,0,11602000,57,1703000,1703000,2106000,2106000,
43550,27000,-412000,0,11634000,57,1703000,1703000,2106000,2106000,
48357,27000,-530000,0,11577000,57,1703000,1703000,2106000,2106000,
47537,27000,-527000,0,11579000,57,1703000,1703000,2106000,2106000,
44488,27000,-406000,0,11636000,57,1703000,1703000,1209000,1209000,
42495,27000,-375000,0,11615000,57,1703000,1703000,2106000,2106000,
45661,27000,-603000,0,11607000,57,1703000,1703000,2106000,2106000,
44019,27000,-419000,0,11622000,57,1703000,1703000,2106000,2106000,
43198,27000,-462000,0,11613000,57,1703000,1703000,2106000,2106000,
42495,27000,-502000,0,11635000,57,507000,507000,1404000,1404000,
40502,27000,-335000,0,11641000,57,1703000,1703000,1209000,1209000,
40267,27000,-354000,0,11634000,57,1703000,1703000,2106000,2106000,
39212,27000,-298000,0,11650000,57,507000,507000,507000,507000,
38977,27000,-312000,0,11645000,57,1703000,1703000,2106000,2106000,
38391,27000,-304000,0,11651000,57,507000,507000,507000,507000,
38274,27000,-304000,0,11650000,57,507000,507000,507000,507000,
38626,27000,-298000,0,11632000,57,1703000,1703000,2106000,2106000,
45074,27000,-477000,0,11575000,57,1703000,1703000,2106000,2106000,
41205,27000,-494000,0,11636000,57,1703000,1703000,507000,507000,
41088,27000,-489000,0,11636000,57,1703000,1703000,2106000,2106000,
39446,27000,-345000,0,11634000,57,1703000,1703000,507000,507000,
38508,27000,-321000,0,11646000,57,507000,507000,507000,507000,
39329,27000,-322000,0,11621000,57,1703000,1703000,702000,702000,
38274,27000,-354000,0,11650000,57,1703000,1703000,702000,702000,
38039,27000,-311000,0,11650000,57,507000,507000,507000,507000,
37570,27000,-311000,0,11650000,57,507000,507000,507000,507000,
37570,27000,-309000,0,11650000,57,507000,507000,507000,507000,
37101,27000,-311000,0,11649000,57,507000,507000,507000,507000,
36867,27000,-312000,0,11649000,57,507000,507000,507000,507000,
36867,27000,-309000,0,11647000,57,507000,507000,507000,507000,
36750,27000,-317000,0,11651000,57,507000,507000,507000,507000,
36984,27000,-308000,0,11649000,57,507000,507000,507000,507000,
36750,27000,-306000,0,11645000,57,507000,507000,507000,507000,
36750,27000,-311000,0,11650000,57,507000,507000,507000,507000,
