INT3400 Thermal,TSR0,TSR1,TSR2,B0DB,soc_dts0,soc_dts1,BAT0/current_now,BAT0/voltage_now,BAT0/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,
20000,34800,30800,31800,45000,38000,41000,479000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,499000,11144000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11140000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11139000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11127000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,504000,11120000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11144000,28,2582300,2582234,
20000,34800,30800,31800,47000,38000,41000,520000,11119000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11146000,28,2582234,2582365,
20000,34800,30800,31800,45000,39000,41000,483000,11141000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11134000,28,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,477000,11149000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11146000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11140000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11132000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11138000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11142000,28,2582365,2582300,
20000,34800,30800,31800,46000,39000,41000,552000,11121000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,504000,11151000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11140000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11150000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11138000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11144000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,499000,11154000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11142000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,560000,11107000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11141000,28,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11148000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11137000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11149000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11141000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11125000,28,2582300,2582430,
20000,34800,30800,31800,45000,38000,41000,483000,11138000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11145000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,578000,11121000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,498000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,494000,11132000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11146000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,485000,11138000,28,2582365,2582234,
20000,34800,30800,31800,45000,38000,41000,482000,11123000,28,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11135000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,489000,11149000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,565000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11139000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11133000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11139000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11138000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11127000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,495000,11135000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11148000,28,2582365,2582300,
20000,34800,30800,31800,47000,38000,41000,504000,11113000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,499000,11141000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11144000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,504000,11137000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,497000,11152000,28,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,481000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11129000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,494000,11142000,28,2582365,2582234,
20000,34800,30800,31800,45000,38000,41000,483000,11147000,28,2582234,2582300,
20000,34800,30800,31800,45000,39000,41000,579000,11118000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,497000,11145000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,516000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,540000,11122000,28,2582300,2582300,
20000,34800,30800,31800,46000,39000,41000,543000,11122000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11152000,28,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,489000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11129000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,497000,11122000,28,2582430,2582300,
20000,34800,30800,31800,46000,38000,41000,524000,11118000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11135000,28,2582300,2582300,
20000,34800,30800,31800,47000,38000,41000,483000,11133000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11130000,28,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,485000,11144000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11118000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,501000,11135000,28,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,480000,11132000,28,2582234,2582495,
20000,34800,30800,31800,45000,38000,41000,480000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11150000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11148000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11125000,28,2582234,2582365,
20000,34800,30800,31800,45000,38000,41000,487000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11141000,28,2582300,2582300,
20000,34800,30800,31800,47000,38000,41000,492000,11124000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,500000,11137000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11138000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,535000,11126000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11144000,28,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,489000,11149000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,534000,11127000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11132000,28,2582300,2582430,
20000,34800,30800,31800,45000,38000,41000,500000,11126000,28,2582430,2582234,
20000,34800,30800,31800,45000,39000,41000,519000,11135000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11144000,28,2582300,2582300,
20000,34800,30800,31800,46000,39000,42000,501000,11135000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,492000,11120000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,476000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11128000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,476000,11137000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,476000,11131000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,476000,11142000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11142000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11138000,28,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,576000,11103000,28,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,493000,11144000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11132000,28,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,497000,11122000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11129000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,480000,11146000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,493000,11127000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11128000,28,2582300,2582300,
20000,34800,30800,31800,46000,39000,41000,598000,11128000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11135000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11138000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11132000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11127000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11137000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11147000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11127000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,493000,11134000,28,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,493000,11134000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,562000,11135000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,519000,11142000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11143000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11129000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,503000,11129000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11143000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11124000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11133000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11136000,28,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,525000,11104000,28,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,489000,11133000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11149000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11138000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,477000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11126000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11131000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,494000,11121000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11143000,28,2582300,2582300,
20000,34800,30800,31800,47000,38000,41000,491000,11136000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,561000,11121000,28,2582365,2582300,
20000,34800,30800,31800,45000,39000,41000,485000,11136000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11140000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,493000,11125000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11131000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11129000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11132000,28,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11139000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11134000,28,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,573000,11115000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11134000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11125000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11128000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11126000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,494000,11135000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,501000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11130000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11144000,28,2582300,2582365,
20000,34800,30800,31800,47000,39000,41000,493000,11098000,28,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,485000,11116000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11133000,28,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,493000,11145000,28,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,516000,11118000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11142000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11133000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11120000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11128000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11135000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,595000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,512000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11129000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11124000,27,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,487000,11132000,27,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,485000,11137000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11124000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,495000,11135000,27,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,525000,11122000,27,2582495,2582300,
20000,34800,30800,31800,49000,38000,41000,480000,11125000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11133000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11130000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11123000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11144000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11133000,27,2582300,2582755,
20000,34800,30800,31800,45000,38000,41000,492000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,522000,11127000,27,2582300,2582300,
20000,34800,30800,31800,47000,38000,42000,574000,11116000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,485000,11117000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,483000,11135000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11131000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11131000,27,2582365,2582234,
20000,34800,30800,31800,45000,38000,41000,480000,11133000,27,2582234,2582300,
20000,34800,30800,31800,48000,39000,42000,562000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,483000,11126000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11130000,27,2582300,2582300,
20000,34800,30800,31800,46000,39000,41000,582000,11114000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11134000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11122000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,495000,11118000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,491000,11134000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11134000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11130000,27,2582300,2582365,
20000,34800,30800,31800,46000,38000,41000,479000,11139000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,552000,11114000,27,2582300,2582300,
20000,34800,30800,31800,47000,38000,41000,487000,11118000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11129000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,485000,11132000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11137000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11134000,27,2582300,2582300,
20000,34800,30800,31800,44000,38000,41000,482000,11116000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11139000,27,2582300,2582300,
20000,34800,30800,31800,47000,38000,41000,565000,11113000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11121000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11131000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,475000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11118000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11131000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,499000,11134000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11116000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11127000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,515000,11124000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,543000,11125000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11122000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11129000,27,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,492000,11128000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11128000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11133000,27,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,482000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11123000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,573000,11112000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11114000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,494000,11112000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11126000,27,2582365,2582234,
20000,34800,30800,31800,45000,38000,41000,485000,11131000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11141000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,493000,11136000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11122000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11128000,27,2582300,2582365,
20000,34800,30800,31800,46000,38000,41000,495000,11130000,27,2582365,2582300,
20000,34800,30800,31800,46000,39000,41000,556000,11103000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,493000,11135000,27,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,485000,11130000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11124000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11128000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11143000,27,2582430,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11128000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,506000,11118000,27,2582365,2582300,
20000,34800,30800,31800,47000,38000,41000,483000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,564000,11110000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,503000,11127000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11135000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11131000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,511000,11114000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,507000,11131000,27,2582300,2582300,
20000,34800,30800,31800,47000,38000,42000,486000,11134000,27,2582234,2582300,
20000,34800,30800,31800,50000,39000,43000,674000,11086000,27,2582300,2582234,
20000,34800,30800,31800,49000,39000,43000,584000,11102000,27,2582300,2582300,
20000,34800,30800,31800,47000,39000,42000,546000,11101000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,42000,492000,11121000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,501000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,485000,11125000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,486000,11114000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11125000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,500000,11129000,27,2582300,2582365,
20000,34800,30800,31800,45000,39000,41000,488000,11121000,27,2582495,2582300,
20000,34800,30800,31800,45000,39000,41000,501000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,492000,11132000,27,2582300,2582300,
20000,34800,30800,31800,46000,39000,41000,560000,11094000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,494000,11130000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11139000,27,2582300,2582300,
20000,34800,30800,31800,46000,39000,42000,483000,11124000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11118000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11130000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11137000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,522000,11121000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,489000,11117000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11131000,27,2582300,2582430,
20000,34800,30800,31800,45000,39000,41000,483000,11130000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11119000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,485000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11124000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,487000,11123000,27,2582300,2582234,
20000,34800,30800,31800,45000,38000,41000,485000,11131000,27,2582300,2582234,
20000,34800,30800,31800,47000,39000,42000,540000,11119000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11121000,27,2582300,2582300,
20000,34800,30800,31800,46000,38000,41000,486000,11133000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11129000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11107000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,488000,11137000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11137000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11124000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11121000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11115000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,585000,11123000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,486000,11122000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,491000,11136000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11124000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,499000,11128000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11129000,27,2582300,2582430,
20000,34800,30800,31800,45000,38000,41000,483000,11129000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11116000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,480000,11126000,27,2582300,2582300,
20000,34800,30800,31800,46000,39000,41000,493000,11110000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11141000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11122000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,498000,11114000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11133000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11125000,27,2582430,2582300,
20000,34800,30800,31800,45000,38000,41000,491000,11129000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11125000,27,2582300,2582430,
20000,34800,30800,31800,45000,38000,41000,486000,11127000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,476000,11132000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,476000,11142000,27,2582234,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11120000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11118000,27,2582365,2582300,
20000,34800,30800,31800,45000,38000,41000,504000,11127000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,482000,11127000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11138000,27,2582300,2582300,
20000,34800,30800,31800,47000,38000,42000,513000,11090000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,499000,11114000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,485000,11136000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,499000,11123000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11129000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,479000,11122000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,480000,11118000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11124000,27,2582300,2582300,
20000,34800,30800,31800,47000,38000,41000,482000,11126000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,573000,11091000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,494000,11127000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11137000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,483000,11109000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11122000,27,2582300,2582365,
20000,34800,30800,31800,45000,38000,41000,481000,11125000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,477000,11125000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,481000,11133000,27,2582300,2582300,
20000,34800,30800,31800,45000,38000,41000,492000,11140000,27,2582300,2582300,
20000,34800,30800,31800,45000,39000,41000,501000,11104000,27,2582365,2582300,
